,all_100,all_101,all_102,all_103
2992,6.0,4.0,2.0,6.0
2993,4.0,4.0,4.0,6.0
2994,3.0,7.0,4.0,7.0
2995,5.0,8.0,5.0,8.0
2996,6.0,9.0,6.0,9.0
2997,6.0,9.0,9.0,9.0
2998,8.0,11.0,11.0,9.0
2999,9.0,11.0,11.0,10.0
3000,11.0,12.0,13.0,11.0
3001,11.0,14.0,16.0,11.0
3002,10.0,14.0,16.0,11.0
3003,11.0,18.0,18.0,13.0
3004,11.0,19.0,19.0,14.0
3005,14.0,20.0,19.0,14.0
3006,14.0,22.0,21.0,17.0
3007,11.0,20.0,19.0,15.0
3008,10.0,16.0,18.0,14.0
3009,9.0,15.0,17.0,11.0
3010,6.0,15.0,15.0,10.0
3011,7.0,19.0,15.0,8.0
3012,8.0,15.0,11.0,8.0
3013,6.0,15.0,10.0,9.0
3014,5.0,13.0,8.0,9.0
3015,1.0,8.0,6.0,8.0
3016,2.0,8.0,4.0,8.0
3017,2.0,10.0,5.0,6.0
3018,1.0,13.0,4.0,4.0
3019,1.0,16.0,5.0,4.0
3020,2.0,16.0,6.0,6.0
3021,3.0,17.0,6.0,6.0
3022,7.0,18.0,9.0,7.0
3023,7.0,19.0,8.0,8.0
3024,9.0,23.0,10.0,8.0
3025,11.0,23.0,12.0,11.0
3026,12.0,24.0,14.0,12.0
3027,15.0,26.0,14.0,13.0
3028,16.0,27.0,15.0,15.0
3029,17.0,30.0,17.0,15.0
3030,17.0,31.0,19.0,18.0
3031,12.0,28.0,15.0,17.0
3032,13.0,22.0,14.0,17.0
3033,13.0,18.0,15.0,14.0
3034,14.0,16.0,14.0,14.0
3035,10.0,16.0,13.0,13.0
3036,9.0,18.0,11.0,11.0
3037,7.0,16.0,12.0,8.0
3038,11.0,14.0,12.0,7.0
3039,11.0,10.0,12.0,5.0
3040,11.0,5.0,11.0,3.0
3041,7.0,4.0,10.0,2.0
3042,4.0,4.0,6.0,3.0
3043,6.0,4.0,6.0,4.0
3044,7.0,5.0,5.0,5.0
3045,7.0,6.0,8.0,5.0
3046,7.0,6.0,8.0,5.0
3047,8.0,6.0,9.0,5.0
3048,10.0,8.0,10.0,9.0
3049,13.0,10.0,10.0,10.0
3050,13.0,10.0,10.0,10.0
3051,14.0,12.0,13.0,11.0
3052,16.0,14.0,14.0,13.0
3053,20.0,15.0,15.0,13.0
3054,21.0,15.0,15.0,15.0
3055,15.0,14.0,11.0,14.0
3056,11.0,14.0,15.0,15.0
3057,9.0,14.0,12.0,13.0
3058,10.0,12.0,9.0,14.0
3059,11.0,13.0,8.0,12.0
3060,10.0,16.0,5.0,14.0
3061,6.0,16.0,6.0,12.0
3062,3.0,11.0,5.0,11.0
3063,2.0,6.0,5.0,10.0
3064,3.0,6.0,3.0,6.0
3065,6.0,6.0,3.0,4.0
3066,8.0,9.0,2.0,2.0
3067,10.0,12.0,4.0,3.0
3068,11.0,14.0,5.0,4.0
3069,14.0,15.0,6.0,4.0
3070,18.0,16.0,8.0,4.0
3071,18.0,16.0,13.0,5.0
3072,20.0,17.0,16.0,6.0
3073,20.0,17.0,17.0,7.0
3074,21.0,20.0,17.0,10.0
3075,22.0,20.0,18.0,10.0
3076,23.0,23.0,20.0,13.0
3077,26.0,24.0,21.0,14.0
3078,27.0,27.0,23.0,14.0
3079,22.0,21.0,18.0,10.0
3080,21.0,18.0,17.0,9.0
3081,19.0,17.0,14.0,9.0
3082,15.0,17.0,14.0,7.0
3083,17.0,17.0,13.0,6.0
3084,16.0,17.0,13.0,6.0
3085,12.0,19.0,10.0,4.0
3086,12.0,14.0,8.0,5.0
3087,10.0,13.0,7.0,5.0
3088,9.0,13.0,7.0,4.0
3089,7.0,10.0,4.0,4.0
3090,5.0,8.0,3.0,3.0
3091,5.0,9.0,5.0,5.0
3092,6.0,10.0,5.0,7.0
3093,7.0,11.0,5.0,8.0
3094,9.0,14.0,5.0,9.0
3095,9.0,16.0,6.0,9.0
3096,10.0,17.0,6.0,10.0
3097,11.0,18.0,8.0,12.0
3098,13.0,18.0,9.0,14.0
3099,14.0,19.0,9.0,14.0
3100,16.0,22.0,9.0,16.0
3101,18.0,23.0,12.0,18.0
3102,19.0,24.0,13.0,19.0
3103,15.0,21.0,9.0,14.0
3104,12.0,19.0,9.0,13.0
3105,13.0,20.0,8.0,12.0
3106,12.0,19.0,7.0,11.0
3107,14.0,18.0,8.0,10.0
3108,15.0,15.0,10.0,5.0
3109,16.0,14.0,6.0,3.0
3110,14.0,12.0,4.0,4.0
3111,12.0,9.0,2.0,4.0
3112,12.0,8.0,5.0,5.0
3113,10.0,5.0,6.0,5.0
3114,8.0,8.0,5.0,5.0
3115,10.0,9.0,6.0,6.0
3116,11.0,11.0,7.0,6.0
3117,15.0,15.0,8.0,6.0
3118,15.0,16.0,8.0,6.0
3119,17.0,17.0,9.0,7.0
3120,18.0,20.0,11.0,8.0
3121,20.0,21.0,14.0,8.0
3122,21.0,22.0,14.0,10.0
3123,21.0,23.0,14.0,11.0
3124,21.0,28.0,14.0,13.0
3125,22.0,30.0,14.0,16.0
3126,24.0,30.0,15.0,18.0
3127,20.0,24.0,11.0,16.0
3128,17.0,23.0,11.0,16.0
3129,14.0,22.0,10.0,14.0
3130,13.0,19.0,13.0,14.0
3131,11.0,18.0,15.0,12.0
3132,9.0,17.0,15.0,13.0
3133,9.0,14.0,15.0,10.0
3134,7.0,11.0,13.0,8.0
3135,8.0,10.0,8.0,5.0
3136,6.0,11.0,5.0,4.0
3137,6.0,11.0,1.0,5.0
3138,6.0,9.0,2.0,3.0
3139,8.0,9.0,6.0,3.0
3140,11.0,9.0,8.0,4.0
3141,14.0,11.0,10.0,9.0
3142,16.0,13.0,9.0,9.0
3143,16.0,14.0,10.0,9.0
3144,16.0,14.0,10.0,11.0
3145,18.0,17.0,10.0,11.0
3146,19.0,19.0,13.0,12.0
3147,19.0,20.0,16.0,13.0
3148,19.0,21.0,19.0,13.0
3149,24.0,22.0,21.0,13.0
3150,26.0,24.0,24.0,16.0
3151,21.0,20.0,19.0,16.0
3152,21.0,19.0,18.0,12.0
3153,22.0,16.0,18.0,12.0
3154,21.0,16.0,18.0,10.0
3155,19.0,17.0,17.0,11.0
3156,18.0,15.0,17.0,10.0
3157,19.0,15.0,13.0,8.0
3158,19.0,11.0,12.0,10.0
3159,13.0,8.0,11.0,10.0
3160,15.0,7.0,9.0,8.0
3161,10.0,4.0,6.0,4.0
3162,9.0,1.0,3.0,4.0
3163,10.0,2.0,5.0,7.0
3164,12.0,2.0,7.0,11.0
3165,16.0,2.0,8.0,11.0
3166,17.0,4.0,7.0,14.0
3167,18.0,7.0,8.0,14.0
3168,19.0,9.0,8.0,16.0
3169,19.0,11.0,12.0,16.0
3170,20.0,13.0,13.0,16.0
3171,21.0,14.0,14.0,17.0
3172,22.0,16.0,15.0,19.0
3173,26.0,17.0,16.0,20.0
3174,28.0,19.0,17.0,20.0
3175,24.0,17.0,14.0,15.0
3176,19.0,15.0,14.0,13.0
3177,17.0,13.0,15.0,12.0
3178,16.0,12.0,13.0,11.0
3179,17.0,12.0,12.0,9.0
3180,17.0,12.0,13.0,11.0
3181,16.0,10.0,13.0,12.0
3182,12.0,7.0,10.0,12.0
3183,11.0,7.0,9.0,12.0
3184,8.0,8.0,7.0,11.0
3185,5.0,6.0,5.0,7.0
3186,5.0,2.0,4.0,4.0
3187,5.0,3.0,5.0,6.0
3188,7.0,3.0,6.0,9.0
3189,7.0,8.0,6.0,11.0
3190,7.0,10.0,10.0,12.0
3191,11.0,12.0,11.0,14.0
3192,11.0,13.0,11.0,15.0
3193,13.0,18.0,11.0,17.0
3194,15.0,18.0,11.0,17.0
3195,16.0,21.0,13.0,20.0
3196,17.0,21.0,14.0,21.0
3197,18.0,21.0,15.0,21.0
3198,23.0,21.0,16.0,23.0
3199,20.0,17.0,12.0,19.0
3200,19.0,18.0,12.0,16.0
3201,19.0,16.0,11.0,15.0
3202,18.0,15.0,9.0,15.0
3203,15.0,13.0,8.0,14.0
3204,15.0,11.0,6.0,14.0
3205,17.0,8.0,6.0,12.0
3206,17.0,8.0,3.0,10.0
3207,14.0,8.0,4.0,12.0
3208,11.0,5.0,3.0,10.0
3209,7.0,3.0,4.0,9.0
3210,7.0,2.0,4.0,7.0
3211,8.0,4.0,7.0,9.0
3212,9.0,7.0,9.0,9.0
3213,10.0,9.0,9.0,13.0
3214,11.0,8.0,10.0,14.0
3215,11.0,8.0,12.0,15.0
3216,12.0,9.0,13.0,16.0
3217,14.0,10.0,13.0,19.0
3218,15.0,12.0,14.0,20.0
3219,17.0,13.0,14.0,21.0
3220,17.0,16.0,16.0,22.0
3221,17.0,17.0,19.0,22.0
3222,19.0,20.0,21.0,23.0
3223,14.0,18.0,16.0,18.0
3224,11.0,17.0,12.0,16.0
3225,13.0,17.0,11.0,12.0
3226,12.0,15.0,11.0,12.0
3227,11.0,13.0,7.0,11.0
3228,10.0,13.0,9.0,9.0
3229,6.0,11.0,8.0,6.0
3230,5.0,12.0,4.0,7.0
3231,5.0,12.0,3.0,6.0
3232,6.0,9.0,3.0,4.0
3233,5.0,9.0,1.0,5.0
3234,2.0,8.0,2.0,5.0
3235,4.0,10.0,3.0,7.0
3236,4.0,11.0,4.0,8.0
3237,5.0,12.0,4.0,11.0
3238,5.0,13.0,6.0,13.0
3239,9.0,14.0,7.0,13.0
3240,9.0,14.0,8.0,15.0
3241,10.0,15.0,8.0,15.0
3242,12.0,17.0,12.0,17.0
3243,12.0,18.0,14.0,17.0
3244,14.0,20.0,17.0,17.0
3245,15.0,22.0,18.0,17.0
3246,16.0,23.0,19.0,20.0
3247,13.0,20.0,15.0,13.0
3248,11.0,16.0,14.0,8.0
3249,9.0,14.0,15.0,7.0
3250,9.0,12.0,17.0,8.0
3251,10.0,10.0,15.0,8.0
3252,11.0,11.0,13.0,7.0
3253,10.0,10.0,11.0,4.0
3254,7.0,10.0,9.0,3.0
3255,8.0,7.0,7.0,2.0
3256,6.0,5.0,8.0,4.0
3257,7.0,6.0,8.0,5.0
3258,6.0,4.0,4.0,3.0
3259,5.0,5.0,8.0,4.0
3260,6.0,7.0,10.0,9.0
3261,6.0,9.0,10.0,12.0
3262,7.0,9.0,12.0,13.0
3263,7.0,11.0,14.0,15.0
3264,9.0,11.0,15.0,17.0
3265,9.0,14.0,16.0,18.0
3266,11.0,14.0,17.0,20.0
3267,11.0,19.0,17.0,21.0
3268,13.0,20.0,17.0,22.0
3269,15.0,20.0,18.0,22.0
3270,17.0,20.0,20.0,24.0
3271,16.0,15.0,17.0,20.0
3272,16.0,11.0,13.0,16.0
3273,15.0,12.0,10.0,18.0
3274,15.0,17.0,10.0,15.0
3275,14.0,16.0,9.0,15.0
3276,17.0,13.0,6.0,14.0
3277,14.0,11.0,6.0,10.0
3278,12.0,11.0,5.0,8.0
3279,7.0,8.0,2.0,4.0
3280,3.0,5.0,3.0,1.0
3281,1.0,3.0,2.0,1.0
3282,1.0,2.0,1.0,1.0
3283,2.0,2.0,2.0,2.0
3284,2.0,2.0,2.0,5.0
3285,1.0,3.0,2.0,6.0
3286,1.0,4.0,4.0,6.0
3287,1.0,6.0,7.0,8.0
3288,2.0,6.0,7.0,9.0
3289,3.0,7.0,7.0,10.0
3290,3.0,8.0,10.0,13.0
3291,3.0,11.0,12.0,13.0
3292,4.0,12.0,14.0,15.0
3293,9.0,16.0,14.0,17.0
3294,9.0,17.0,16.0,19.0
3295,8.0,14.0,13.0,15.0
3296,8.0,13.0,11.0,15.0
3297,8.0,13.0,11.0,14.0
3298,9.0,14.0,13.0,15.0
3299,8.0,14.0,14.0,15.0
3300,8.0,13.0,16.0,13.0
3301,9.0,9.0,13.0,10.0
3302,8.0,9.0,10.0,8.0
3303,5.0,7.0,7.0,7.0
3304,5.0,6.0,5.0,5.0
3305,4.0,6.0,3.0,4.0
3306,4.0,6.0,3.0,3.0
3307,5.0,9.0,5.0,4.0
3308,8.0,10.0,6.0,4.0
3309,13.0,10.0,6.0,6.0
3310,16.0,10.0,6.0,6.0
3311,17.0,11.0,7.0,6.0
3312,20.0,14.0,10.0,7.0
3313,20.0,14.0,11.0,8.0
3314,21.0,15.0,13.0,10.0
3315,24.0,19.0,14.0,12.0
3316,25.0,19.0,14.0,13.0
3317,25.0,19.0,14.0,15.0
3318,27.0,19.0,14.0,17.0
3319,20.0,13.0,8.0,14.0
3320,17.0,10.0,6.0,12.0
3321,15.0,9.0,6.0,13.0
3322,12.0,10.0,8.0,12.0
3323,11.0,8.0,8.0,9.0
3324,9.0,8.0,6.0,8.0
3325,6.0,5.0,4.0,8.0
3326,7.0,6.0,2.0,7.0
3327,6.0,5.0,0.0,5.0
3328,7.0,5.0,0.0,6.0
3329,4.0,5.0,2.0,4.0
3330,5.0,2.0,2.0,5.0
3331,6.0,2.0,4.0,7.0
3332,7.0,2.0,6.0,8.0
3333,10.0,5.0,7.0,11.0
3334,11.0,7.0,8.0,13.0
3335,12.0,10.0,9.0,14.0
3336,14.0,12.0,12.0,17.0
3337,15.0,13.0,15.0,21.0
3338,17.0,14.0,17.0,21.0
3339,19.0,14.0,17.0,22.0
3340,21.0,15.0,19.0,22.0
3341,22.0,16.0,19.0,24.0
3342,24.0,19.0,19.0,26.0
3343,22.0,17.0,14.0,23.0
3344,20.0,13.0,11.0,20.0
3345,18.0,12.0,11.0,19.0
3346,15.0,12.0,11.0,21.0
3347,14.0,15.0,10.0,18.0
3348,12.0,11.0,9.0,16.0
3349,13.0,11.0,7.0,12.0
3350,12.0,8.0,7.0,9.0
3351,8.0,8.0,4.0,6.0
3352,6.0,4.0,5.0,3.0
3353,4.0,3.0,3.0,3.0
3354,4.0,3.0,4.0,4.0
3355,5.0,3.0,6.0,5.0
3356,5.0,4.0,9.0,7.0
3357,6.0,8.0,9.0,7.0
3358,7.0,10.0,12.0,9.0
3359,8.0,12.0,13.0,12.0
3360,8.0,16.0,15.0,12.0
3361,10.0,19.0,16.0,12.0
3362,12.0,23.0,17.0,13.0
3363,13.0,26.0,20.0,14.0
3364,14.0,29.0,22.0,15.0
3365,16.0,30.0,22.0,18.0
3366,18.0,32.0,23.0,19.0
3367,14.0,31.0,17.0,17.0
3368,14.0,29.0,14.0,16.0
3369,14.0,27.0,14.0,14.0
3370,11.0,25.0,17.0,14.0
3371,14.0,24.0,19.0,12.0
3372,13.0,22.0,16.0,14.0
3373,11.0,23.0,13.0,16.0
3374,6.0,19.0,11.0,13.0
3375,6.0,17.0,9.0,10.0
3376,6.0,13.0,11.0,9.0
3377,5.0,8.0,10.0,9.0
3378,3.0,7.0,7.0,7.0
3379,3.0,9.0,8.0,7.0
3380,4.0,10.0,11.0,8.0
3381,5.0,11.0,13.0,10.0
3382,7.0,14.0,13.0,11.0
3383,9.0,17.0,14.0,13.0
3384,9.0,19.0,15.0,15.0
3385,10.0,23.0,16.0,16.0
3386,11.0,26.0,18.0,18.0
3387,12.0,29.0,18.0,20.0
3388,13.0,33.0,19.0,22.0
3389,13.0,33.0,21.0,26.0
3390,13.0,33.0,21.0,29.0
3391,7.0,31.0,20.0,28.0
3392,6.0,27.0,17.0,26.0
3393,7.0,25.0,14.0,24.0
3394,8.0,29.0,11.0,23.0
3395,7.0,28.0,11.0,22.0
3396,8.0,25.0,9.0,20.0
3397,5.0,21.0,8.0,17.0
3398,6.0,17.0,6.0,15.0
3399,4.0,12.0,5.0,14.0
3400,2.0,8.0,2.0,13.0
3401,2.0,9.0,4.0,10.0
3402,3.0,7.0,8.0,11.0
3403,4.0,7.0,8.0,11.0
3404,5.0,7.0,13.0,13.0
3405,5.0,8.0,16.0,15.0
3406,5.0,11.0,17.0,17.0
3407,5.0,11.0,17.0,19.0
3408,6.0,11.0,20.0,20.0
3409,8.0,12.0,21.0,20.0
3410,9.0,12.0,24.0,22.0
3411,10.0,12.0,25.0,25.0
3412,11.0,15.0,27.0,27.0
3413,12.0,15.0,29.0,27.0
3414,14.0,15.0,30.0,29.0
3415,9.0,10.0,23.0,25.0
3416,7.0,9.0,18.0,21.0
3417,10.0,10.0,14.0,20.0
3418,9.0,11.0,13.0,19.0
3419,8.0,9.0,11.0,19.0
3420,7.0,9.0,10.0,17.0
3421,6.0,8.0,8.0,16.0
3422,3.0,11.0,7.0,15.0
3423,3.0,9.0,4.0,12.0
3424,6.0,7.0,2.0,12.0
3425,5.0,3.0,2.0,12.0
3426,4.0,3.0,1.0,9.0
3427,4.0,3.0,3.0,11.0
3428,5.0,4.0,3.0,13.0
3429,7.0,6.0,5.0,13.0
3430,8.0,6.0,6.0,13.0
3431,9.0,6.0,7.0,13.0
3432,10.0,7.0,9.0,16.0
3433,10.0,10.0,9.0,17.0
3434,11.0,10.0,10.0,17.0
3435,15.0,12.0,12.0,17.0
3436,16.0,13.0,13.0,19.0
3437,21.0,14.0,14.0,19.0
3438,21.0,18.0,15.0,21.0
3439,17.0,14.0,13.0,16.0
3440,16.0,11.0,13.0,13.0
3441,15.0,11.0,14.0,13.0
3442,13.0,10.0,12.0,16.0
3443,14.0,9.0,11.0,17.0
3444,17.0,10.0,12.0,14.0
3445,14.0,8.0,13.0,11.0
3446,16.0,8.0,13.0,8.0
3447,17.0,4.0,11.0,10.0
3448,14.0,5.0,8.0,10.0
3449,11.0,5.0,2.0,7.0
3450,10.0,6.0,3.0,3.0
3451,10.0,8.0,5.0,3.0
3452,12.0,9.0,8.0,4.0
3453,13.0,10.0,12.0,6.0
3454,13.0,12.0,14.0,9.0
3455,13.0,13.0,17.0,11.0
3456,14.0,14.0,19.0,11.0
3457,15.0,14.0,20.0,12.0
3458,17.0,15.0,20.0,18.0
3459,18.0,15.0,21.0,19.0
3460,18.0,18.0,21.0,20.0
3461,21.0,20.0,22.0,21.0
3462,22.0,21.0,22.0,24.0
3463,21.0,15.0,18.0,20.0
3464,17.0,12.0,17.0,15.0
3465,16.0,13.0,16.0,15.0
3466,15.0,10.0,16.0,17.0
3467,13.0,11.0,13.0,17.0
3468,10.0,8.0,12.0,17.0
3469,11.0,8.0,12.0,15.0
3470,13.0,7.0,10.0,11.0
3471,13.0,6.0,7.0,9.0
3472,9.0,5.0,6.0,7.0
3473,6.0,2.0,6.0,5.0
3474,7.0,3.0,8.0,4.0
3475,7.0,6.0,9.0,4.0
3476,7.0,7.0,10.0,4.0
3477,7.0,10.0,13.0,3.0
3478,7.0,11.0,14.0,4.0
3479,9.0,12.0,14.0,6.0
3480,10.0,15.0,15.0,10.0
3481,15.0,17.0,17.0,13.0
3482,15.0,17.0,19.0,19.0
3483,17.0,17.0,19.0,20.0
3484,18.0,17.0,20.0,24.0
3485,18.0,20.0,20.0,24.0
3486,19.0,21.0,21.0,27.0
3487,17.0,18.0,16.0,25.0
3488,19.0,18.0,14.0,27.0
3489,20.0,16.0,16.0,27.0
3490,23.0,15.0,15.0,26.0
3491,20.0,12.0,13.0,26.0
3492,16.0,11.0,11.0,24.0
3493,15.0,10.0,9.0,21.0
3494,13.0,10.0,9.0,19.0
3495,13.0,9.0,9.0,18.0
3496,10.0,6.0,6.0,16.0
3497,8.0,2.0,5.0,12.0
3498,6.0,0.0,3.0,9.0
3499,7.0,0.0,4.0,8.0
3500,7.0,2.0,5.0,8.0
3501,9.0,4.0,6.0,8.0
3502,10.0,4.0,9.0,8.0
3503,11.0,7.0,11.0,8.0
3504,12.0,7.0,13.0,8.0
3505,13.0,8.0,15.0,8.0
3506,13.0,9.0,15.0,10.0
3507,15.0,9.0,16.0,11.0
3508,15.0,10.0,16.0,13.0
3509,17.0,10.0,16.0,14.0
3510,17.0,10.0,18.0,16.0
3511,13.0,7.0,14.0,13.0
3512,11.0,8.0,14.0,15.0
3513,10.0,10.0,15.0,13.0
3514,9.0,11.0,15.0,13.0
3515,12.0,12.0,13.0,10.0
3516,13.0,11.0,13.0,11.0
3517,12.0,8.0,12.0,12.0
3518,13.0,6.0,10.0,10.0
3519,10.0,6.0,10.0,6.0
3520,8.0,6.0,8.0,4.0
3521,7.0,4.0,9.0,4.0
3522,5.0,3.0,9.0,2.0
3523,11.0,3.0,12.0,3.0
3524,12.0,5.0,12.0,7.0
3525,12.0,7.0,12.0,8.0
3526,13.0,8.0,12.0,8.0
3527,14.0,7.0,13.0,9.0
3528,14.0,7.0,14.0,12.0
3529,14.0,9.0,14.0,12.0
3530,14.0,9.0,14.0,12.0
3531,14.0,10.0,15.0,13.0
3532,14.0,11.0,17.0,14.0
3533,15.0,15.0,19.0,15.0
3534,15.0,17.0,21.0,18.0
3535,10.0,13.0,15.0,18.0
3536,7.0,11.0,12.0,17.0
3537,7.0,10.0,10.0,16.0
3538,6.0,9.0,9.0,19.0
3539,6.0,9.0,10.0,15.0
3540,4.0,7.0,6.0,12.0
3541,4.0,7.0,7.0,10.0
3542,4.0,5.0,6.0,13.0
3543,4.0,4.0,6.0,11.0
3544,4.0,1.0,4.0,9.0
3545,4.0,2.0,6.0,12.0
3546,4.0,1.0,7.0,11.0
3547,6.0,2.0,9.0,12.0
3548,7.0,2.0,11.0,15.0
3549,9.0,3.0,11.0,16.0
3550,9.0,5.0,11.0,18.0
3551,12.0,6.0,11.0,19.0
3552,14.0,6.0,11.0,21.0
3553,15.0,6.0,11.0,22.0
3554,18.0,6.0,12.0,22.0
3555,20.0,6.0,13.0,23.0
3556,21.0,6.0,16.0,24.0
3557,22.0,7.0,17.0,27.0
3558,22.0,9.0,19.0,29.0
3559,20.0,7.0,17.0,23.0
3560,16.0,6.0,16.0,20.0
3561,15.0,4.0,15.0,20.0
3562,14.0,6.0,14.0,22.0
3563,14.0,7.0,13.0,20.0
3564,13.0,7.0,15.0,17.0
3565,14.0,5.0,14.0,15.0
3566,11.0,3.0,13.0,13.0
3567,8.0,2.0,9.0,10.0
3568,6.0,3.0,5.0,9.0
3569,7.0,2.0,3.0,5.0
3570,9.0,1.0,3.0,6.0
3571,10.0,2.0,6.0,7.0
3572,12.0,4.0,6.0,7.0
3573,13.0,4.0,7.0,6.0
3574,15.0,5.0,9.0,7.0
3575,17.0,5.0,10.0,7.0
3576,19.0,5.0,9.0,10.0
3577,21.0,7.0,10.0,11.0
3578,21.0,9.0,10.0,13.0
3579,22.0,11.0,11.0,14.0
3580,23.0,11.0,12.0,16.0
3581,27.0,14.0,13.0,16.0
3582,29.0,15.0,14.0,18.0
3583,23.0,11.0,7.0,15.0
3584,19.0,10.0,6.0,13.0
3585,16.0,8.0,8.0,13.0
3586,16.0,6.0,9.0,11.0
3587,14.0,6.0,9.0,12.0
3588,12.0,6.0,6.0,13.0
3589,11.0,4.0,9.0,12.0
3590,10.0,4.0,7.0,8.0
3591,7.0,2.0,6.0,6.0
3592,5.0,2.0,6.0,5.0
3593,5.0,2.0,6.0,7.0
3594,3.0,1.0,8.0,6.0
3595,4.0,1.0,9.0,8.0
3596,7.0,3.0,9.0,11.0
3597,8.0,4.0,9.0,14.0
3598,9.0,6.0,10.0,16.0
3599,12.0,6.0,12.0,21.0
3600,11.0,7.0,13.0,21.0
3601,12.0,8.0,14.0,22.0
3602,12.0,10.0,14.0,23.0
3603,13.0,11.0,14.0,23.0
3604,14.0,12.0,16.0,24.0
3605,14.0,12.0,18.0,25.0
3606,16.0,14.0,20.0,28.0
3607,9.0,9.0,15.0,20.0
3608,9.0,9.0,11.0,17.0
3609,11.0,10.0,9.0,16.0
3610,9.0,10.0,9.0,16.0
3611,8.0,9.0,10.0,15.0
3612,7.0,6.0,10.0,12.0
3613,4.0,4.0,11.0,10.0
3614,1.0,2.0,8.0,9.0
3615,2.0,5.0,6.0,7.0
3616,2.0,6.0,3.0,3.0
3617,2.0,6.0,3.0,1.0
3618,3.0,6.0,3.0,2.0
3619,3.0,7.0,3.0,2.0
3620,5.0,8.0,4.0,3.0
3621,6.0,10.0,8.0,3.0
3622,6.0,12.0,9.0,3.0
3623,8.0,14.0,11.0,4.0
3624,12.0,14.0,13.0,4.0
3625,12.0,15.0,13.0,5.0
3626,12.0,16.0,15.0,7.0
3627,14.0,17.0,16.0,10.0
3628,15.0,18.0,19.0,11.0
3629,17.0,18.0,20.0,11.0
3630,17.0,20.0,23.0,12.0
3631,13.0,18.0,19.0,8.0
3632,12.0,16.0,18.0,8.0
3633,15.0,15.0,16.0,8.0
3634,16.0,13.0,15.0,8.0
3635,15.0,14.0,18.0,6.0
3636,12.0,11.0,18.0,7.0
3637,7.0,7.0,17.0,8.0
3638,7.0,4.0,17.0,8.0
3639,6.0,3.0,14.0,7.0
3640,4.0,3.0,12.0,4.0
3641,7.0,4.0,7.0,3.0
3642,5.0,3.0,2.0,3.0
3643,6.0,3.0,2.0,3.0
3644,10.0,4.0,2.0,3.0
3645,10.0,4.0,2.0,4.0
3646,13.0,6.0,3.0,6.0
3647,15.0,6.0,6.0,7.0
3648,17.0,8.0,7.0,7.0
3649,20.0,9.0,9.0,10.0
3650,23.0,10.0,10.0,11.0
3651,24.0,12.0,11.0,11.0
3652,25.0,13.0,11.0,12.0
3653,26.0,13.0,11.0,13.0
3654,28.0,14.0,11.0,14.0
3655,25.0,10.0,10.0,11.0
3656,21.0,12.0,10.0,7.0
3657,18.0,9.0,9.0,8.0
3658,18.0,9.0,10.0,8.0
3659,17.0,9.0,7.0,8.0
3660,16.0,10.0,9.0,7.0
3661,14.0,9.0,9.0,4.0
3662,12.0,9.0,6.0,5.0
3663,10.0,7.0,4.0,4.0
3664,14.0,5.0,2.0,2.0
3665,12.0,4.0,1.0,3.0
3666,8.0,3.0,2.0,5.0
3667,8.0,3.0,3.0,5.0
3668,12.0,4.0,5.0,6.0
3669,13.0,3.0,5.0,5.0
3670,13.0,5.0,7.0,6.0
3671,17.0,6.0,12.0,11.0
3672,17.0,7.0,12.0,12.0
3673,18.0,7.0,13.0,15.0
3674,20.0,12.0,13.0,14.0
3675,21.0,12.0,14.0,17.0
3676,22.0,14.0,14.0,19.0
3677,22.0,15.0,16.0,19.0
3678,25.0,17.0,17.0,19.0
3679,20.0,12.0,13.0,17.0
3680,17.0,7.0,11.0,16.0
3681,16.0,8.0,12.0,13.0
3682,12.0,8.0,13.0,13.0
3683,11.0,8.0,17.0,12.0
3684,11.0,7.0,15.0,8.0
3685,12.0,5.0,15.0,6.0
3686,8.0,4.0,10.0,5.0
3687,7.0,1.0,6.0,3.0
3688,7.0,2.0,5.0,2.0
3689,5.0,4.0,5.0,3.0
3690,4.0,5.0,5.0,4.0
3691,3.0,6.0,4.0,8.0
3692,4.0,7.0,6.0,9.0
3693,6.0,9.0,7.0,10.0
3694,6.0,13.0,8.0,10.0
3695,8.0,15.0,10.0,12.0
3696,8.0,14.0,12.0,13.0
3697,10.0,14.0,12.0,17.0
3698,11.0,14.0,14.0,19.0
3699,11.0,16.0,14.0,25.0
3700,12.0,18.0,15.0,27.0
3701,15.0,20.0,16.0,28.0
3702,16.0,21.0,17.0,29.0
3703,11.0,16.0,14.0,24.0
3704,8.0,16.0,13.0,21.0
3705,12.0,16.0,11.0,19.0
3706,12.0,15.0,11.0,18.0
3707,11.0,12.0,10.0,18.0
3708,9.0,12.0,7.0,17.0
3709,7.0,11.0,10.0,15.0
3710,6.0,11.0,7.0,16.0
3711,6.0,6.0,6.0,14.0
3712,5.0,4.0,5.0,11.0
3713,6.0,3.0,5.0,8.0
3714,4.0,3.0,3.0,5.0
3715,6.0,4.0,8.0,7.0
3716,6.0,5.0,8.0,8.0
3717,6.0,7.0,9.0,11.0
3718,8.0,9.0,9.0,11.0
3719,11.0,9.0,11.0,13.0
3720,14.0,10.0,13.0,13.0
3721,15.0,10.0,15.0,13.0
3722,20.0,14.0,16.0,14.0
3723,23.0,17.0,16.0,17.0
3724,25.0,19.0,19.0,18.0
3725,26.0,21.0,19.0,20.0
3726,27.0,21.0,21.0,23.0
